scope,encoder,projection_seed,target_domain,readout,metric,shortlist_size,overlap_count,union_size,jaccard,mmd_missed_top_q,a_missed_top_q,a_rescued_top_q,mmd_rescued_top_q,a_rescued_fractional_top_q,mmd_rescued_fractional_top_q,omission_reduction_from_union,a_only_better_than_mmd_choice,top_q_boundary_ties,has_a_rescue,has_mmd_rescue,a_rescues_any_oracle,mmd_rescues_any_oracle,union_selects_a_only,union_better_than_mmd,union_worse_than_mmd,union_better_than_matched_mmd,union_worse_than_matched_mmd,a_rescue_reaches_final_improvement,a_only_top_q,mmd_only_top_q,mmd_choice,union_choice
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,brier_score,50,16,84,0.19047619047619047,4,8,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,brier_score,100,58,142,0.4084507042253521,2,7,0,5,0.0,5.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,brier_score,227,197,257,0.7665369649805448,0,2,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|infograph__clip_pc1_high""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,nll,10,1,19,0.05263157894736842,9,9,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low,clipart__clip_pc1_low|sketch__clip_pc1_high|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,nll,25,8,42,0.19047619047619047,5,9,0,4,0.0,4.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,nll,50,16,84,0.19047619047619047,3,8,0,5,0.0,5.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,nll,100,58,142,0.4084507042253521,2,7,0,5,0.0,5.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|infograph__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,nll,227,197,257,0.7665369649805448,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_high|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,error_rate,10,1,19,0.05263157894736842,9,10,0,1,0.0,1.0,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low,clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,error_rate,25,8,42,0.19047619047619047,7,10,0,3,0.0,2.5,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,error_rate,50,16,84,0.19047619047619047,6,8,1,3,1.0,3.0,0.0,0,2,True,True,False,False,False,False,False,False,True,False,"[""clipart__clip_pc1_middle|real__clip_pc1_high|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|sketch__clip_pc1_high|sketch__clip_pc1_low""]",clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,error_rate,100,58,142,0.4084507042253521,3,5,0,2,0.0,2.5,0.0,0,2,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|real__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_middle|real__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_middle|real__clip_pc1_middle|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,quickdraw,logistic,error_rate,227,197,257,0.7665369649805448,2,0,2,0,2.0,0.0,0.0,0,2,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_high"", ""clipart__clip_pc1_middle|infograph__clip_pc1_high|real__clip_pc1_middle""]",[],clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_middle,clipart__clip_pc1_low|clipart__clip_pc1_middle|real__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,ridge,brier_score,10,8,12,0.6666666666666666,5,7,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_low"", ""clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,brier_score,25,20,30,0.6666666666666666,3,4,1,2,1.0,2.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,brier_score,50,42,58,0.7241379310344828,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,brier_score,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,brier_score,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,nll,10,8,12,0.6666666666666666,6,8,0,2,0.0,2.0,0.0,0,1,False,True,False,True,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_low"", ""clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,nll,25,20,30,0.6666666666666666,4,5,1,2,1.0,2.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,nll,50,42,58,0.7241379310344828,1,0,1,0,1.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_low""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,nll,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,nll,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low,clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,ridge,error_rate,10,8,12,0.6666666666666666,10,9,1,0,1.0,0.0,0.0263671875,1,2,True,False,True,False,True,True,False,True,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,ridge,error_rate,25,20,30,0.6666666666666666,10,9,1,0,1.0,0.0,0.0185546875,3,2,True,False,True,False,True,True,False,False,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_high,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,ridge,error_rate,50,42,58,0.7241379310344828,6,5,1,0,1.0,0.0,0.0,0,2,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,ridge,error_rate,100,84,116,0.7241379310344828,3,3,0,0,0.0,0.0,0.0,0,2,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,ridge,error_rate,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,2,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,brier_score,10,8,12,0.6666666666666666,3,5,0,2,0.0,2.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_low"", ""clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,brier_score,25,20,30,0.6666666666666666,2,2,1,1,1.0,1.0,0.0,0,1,True,True,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low""]","[""clipart__clip_pc1_low|painting__clip_pc1_middle|sketch__clip_pc1_low""]",clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,brier_score,50,42,58,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,brier_score,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,brier_score,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,nll,10,8,12,0.6666666666666666,6,5,1,0,1.0,0.0,0.0032985459638101844,1,1,True,False,True,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,nll,25,20,30,0.6666666666666666,5,4,1,0,1.0,0.0,0.0032985459638101844,1,1,True,False,True,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,nll,50,42,58,0.7241379310344828,2,0,2,0,2.0,0.0,0.0,0,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,nll,100,84,116,0.7241379310344828,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,nll,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle,clipart__clip_pc1_low|painting__clip_pc1_low|painting__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,error_rate,10,8,12,0.6666666666666666,10,9,1,0,1.0,0.0,0.01904296875,1,1,True,False,False,False,True,True,False,True,False,True,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_low|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,error_rate,25,20,30,0.6666666666666666,10,8,2,0,2.0,0.0,0.01025390625,2,1,True,False,False,False,False,False,False,False,False,False,"[""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_low"", ""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_middle""]",[],clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_low,clipart__clip_pc1_middle|painting__clip_pc1_high|painting__clip_pc1_low
base_seed_control,dinov2_b14,20260911,real,logistic,error_rate,50,42,58,0.7241379310344828,6,4,2,0,2.0,0.0,0.01416015625,2,1,True,False,True,False,True,True,False,True,False,True,"[""clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle"", ""clipart__clip_pc1_middle|painting__clip_pc1_low|sketch__clip_pc1_high""]",[],clipart__clip_pc1_middle|painting__clip_pc1_middle|sketch__clip_pc1_low,clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,error_rate,100,84,116,0.7241379310344828,2,2,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,real,logistic,error_rate,227,223,231,0.9653679653679653,0,0,0,0,0.0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,[],[],clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle,clipart__clip_pc1_high|painting__clip_pc1_low|sketch__clip_pc1_middle
base_seed_control,dinov2_b14,20260911,sketch,ridge,brier_score,10,0,20,0.0,6,9,1,4,1.0,4.0,0.0,0,1,True,True,False,True,False,False,False,False,False,False,"[""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_high""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
base_seed_control,dinov2_b14,20260911,sketch,ridge,brier_score,25,9,41,0.21951219512195122,5,8,2,5,2.0,5.0,0.0,0,1,True,True,False,True,False,False,False,True,False,False,"[""clipart__clip_pc1_low|painting__clip_pc1_high|real__clip_pc1_high"", ""clipart__clip_pc1_low|painting__clip_pc1_middle|real__clip_pc1_high""]","[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_middle"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high
base_seed_control,dinov2_b14,20260911,sketch,ridge,brier_score,50,29,71,0.4084507042253521,1,4,0,3,0.0,3.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|painting__clip_pc1_high"", ""clipart__clip_pc1_low|clipart__clip_pc1_middle|painting__clip_pc1_high"", ""clipart__clip_pc1_low|painting__clip_pc1_high|painting__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high
base_seed_control,dinov2_b14,20260911,sketch,ridge,brier_score,100,74,126,0.5873015873015873,0,1,0,1,0.0,1.0,0.0,0,1,False,True,False,False,False,False,False,False,False,False,[],"[""clipart__clip_pc1_high|clipart__clip_pc1_low|clipart__clip_pc1_middle""]",clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high,clipart__clip_pc1_high|clipart__clip_pc1_low|real__clip_pc1_high
